,file_paths,class_pred,class_true,filenam,pred
1872,/home/alex/GitLabProjects/research/nii_test/liver/1-035 (4).jpg,1,liver,1-035 (4).jpg,liver
1873,/home/alex/GitLabProjects/research/nii_test/liver/1-035.jpg,0,liver,1-035.jpg,disease_liver
1874,/home/alex/GitLabProjects/research/nii_test/liver/1-036 (1).jpg,0,liver,1-036 (1).jpg,disease_liver
1875,/home/alex/GitLabProjects/research/nii_test/liver/1-036 (2).jpg,1,liver,1-036 (2).jpg,liver
1876,/home/alex/GitLabProjects/research/nii_test/liver/1-036 (3).jpg,0,liver,1-036 (3).jpg,disease_liver
1877,/home/alex/GitLabProjects/research/nii_test/liver/1-036 (4).jpg,1,liver,1-036 (4).jpg,liver
1878,/home/alex/GitLabProjects/research/nii_test/liver/1-036.jpg,0,liver,1-036.jpg,disease_liver
1879,/home/alex/GitLabProjects/research/nii_test/liver/1-037 (1).jpg,0,liver,1-037 (1).jpg,disease_liver
1880,/home/alex/GitLabProjects/research/nii_test/liver/1-037 (2).jpg,1,liver,1-037 (2).jpg,liver
1881,/home/alex/GitLabProjects/research/nii_test/liver/1-037 (3).jpg,0,liver,1-037 (3).jpg,disease_liver
1882,/home/alex/GitLabProjects/research/nii_test/liver/1-037 (4).jpg,1,liver,1-037 (4).jpg,liver
1883,/home/alex/GitLabProjects/research/nii_test/liver/1-037.jpg,0,liver,1-037.jpg,disease_liver
1884,/home/alex/GitLabProjects/research/nii_test/liver/1-038 (1).jpg,0,liver,1-038 (1).jpg,disease_liver
1885,/home/alex/GitLabProjects/research/nii_test/liver/1-038 (2).jpg,1,liver,1-038 (2).jpg,liver
1886,/home/alex/GitLabProjects/research/nii_test/liver/1-038 (3).jpg,0,liver,1-038 (3).jpg,disease_liver
1887,/home/alex/GitLabProjects/research/nii_test/liver/1-038 (4).jpg,1,liver,1-038 (4).jpg,liver
1888,/home/alex/GitLabProjects/research/nii_test/liver/1-038.jpg,0,liver,1-038.jpg,disease_liver
1889,/home/alex/GitLabProjects/research/nii_test/liver/1-039 (1).jpg,0,liver,1-039 (1).jpg,disease_liver
1890,/home/alex/GitLabProjects/research/nii_test/liver/1-039 (2).jpg,1,liver,1-039 (2).jpg,liver
1891,/home/alex/GitLabProjects/research/nii_test/liver/1-039 (3).jpg,0,liver,1-039 (3).jpg,disease_liver
1892,/home/alex/GitLabProjects/research/nii_test/liver/1-039 (4).jpg,1,liver,1-039 (4).jpg,liver
1893,/home/alex/GitLabProjects/research/nii_test/liver/1-039 (5).jpg,1,liver,1-039 (5).jpg,liver
1894,/home/alex/GitLabProjects/research/nii_test/liver/1-039.jpg,0,liver,1-039.jpg,disease_liver
1895,/home/alex/GitLabProjects/research/nii_test/liver/1-04 (1).jpg,1,liver,1-04 (1).jpg,liver
1896,/home/alex/GitLabProjects/research/nii_test/liver/1-04.jpg,1,liver,1-04.jpg,liver
1897,/home/alex/GitLabProjects/research/nii_test/liver/1-040 (1).jpg,1,liver,1-040 (1).jpg,liver
1898,/home/alex/GitLabProjects/research/nii_test/liver/1-040 (2).jpg,0,liver,1-040 (2).jpg,disease_liver
1899,/home/alex/GitLabProjects/research/nii_test/liver/1-040 (3).jpg,0,liver,1-040 (3).jpg,disease_liver
1900,/home/alex/GitLabProjects/research/nii_test/liver/1-040.jpg,1,liver,1-040.jpg,liver
1901,/home/alex/GitLabProjects/research/nii_test/liver/1-041 (1).jpg,0,liver,1-041 (1).jpg,disease_liver
1902,/home/alex/GitLabProjects/research/nii_test/liver/1-041 (2).jpg,0,liver,1-041 (2).jpg,disease_liver
1903,/home/alex/GitLabProjects/research/nii_test/liver/1-041 (3).jpg,0,liver,1-041 (3).jpg,disease_liver
1904,/home/alex/GitLabProjects/research/nii_test/liver/1-041.jpg,1,liver,1-041.jpg,liver
1905,/home/alex/GitLabProjects/research/nii_test/liver/1-042 (1).jpg,0,liver,1-042 (1).jpg,disease_liver
1906,/home/alex/GitLabProjects/research/nii_test/liver/1-042 (2).jpg,0,liver,1-042 (2).jpg,disease_liver
1907,/home/alex/GitLabProjects/research/nii_test/liver/1-042 (3).jpg,0,liver,1-042 (3).jpg,disease_liver
1908,/home/alex/GitLabProjects/research/nii_test/liver/1-042 (4).jpg,1,liver,1-042 (4).jpg,liver
1909,/home/alex/GitLabProjects/research/nii_test/liver/1-042.jpg,1,liver,1-042.jpg,liver
1910,/home/alex/GitLabProjects/research/nii_test/liver/1-043 (1).jpg,1,liver,1-043 (1).jpg,liver
1911,/home/alex/GitLabProjects/research/nii_test/liver/1-043 (2).jpg,0,liver,1-043 (2).jpg,disease_liver
1912,/home/alex/GitLabProjects/research/nii_test/liver/1-043 (3).jpg,1,liver,1-043 (3).jpg,liver
1913,/home/alex/GitLabProjects/research/nii_test/liver/1-043.jpg,1,liver,1-043.jpg,liver
1914,/home/alex/GitLabProjects/research/nii_test/liver/1-044 (1).jpg,2,liver,1-044 (1).jpg,no_liver
1915,/home/alex/GitLabProjects/research/nii_test/liver/1-044 (2).jpg,0,liver,1-044 (2).jpg,disease_liver
1916,/home/alex/GitLabProjects/research/nii_test/liver/1-044 (3).jpg,1,liver,1-044 (3).jpg,liver
1917,/home/alex/GitLabProjects/research/nii_test/liver/1-044 (4).jpg,1,liver,1-044 (4).jpg,liver
1918,/home/alex/GitLabProjects/research/nii_test/liver/1-044.jpg,1,liver,1-044.jpg,liver
1919,/home/alex/GitLabProjects/research/nii_test/liver/1-045 (1).jpg,1,liver,1-045 (1).jpg,liver
1920,/home/alex/GitLabProjects/research/nii_test/liver/1-045 (2).jpg,0,liver,1-045 (2).jpg,disease_liver
1921,/home/alex/GitLabProjects/research/nii_test/liver/1-045 (3).jpg,1,liver,1-045 (3).jpg,liver
1922,/home/alex/GitLabProjects/research/nii_test/liver/1-045 (4).jpg,1,liver,1-045 (4).jpg,liver
1923,/home/alex/GitLabProjects/research/nii_test/liver/1-045.jpg,1,liver,1-045.jpg,liver
1924,/home/alex/GitLabProjects/research/nii_test/liver/1-046 (1).jpg,1,liver,1-046 (1).jpg,liver
1925,/home/alex/GitLabProjects/research/nii_test/liver/1-046 (2).jpg,1,liver,1-046 (2).jpg,liver
1926,/home/alex/GitLabProjects/research/nii_test/liver/1-046.jpg,1,liver,1-046.jpg,liver
1927,/home/alex/GitLabProjects/research/nii_test/liver/1-047 (1).jpg,1,liver,1-047 (1).jpg,liver
1928,/home/alex/GitLabProjects/research/nii_test/liver/1-047 (2).jpg,1,liver,1-047 (2).jpg,liver
1929,/home/alex/GitLabProjects/research/nii_test/liver/1-047.jpg,1,liver,1-047.jpg,liver
1930,/home/alex/GitLabProjects/research/nii_test/liver/1-048 (1).jpg,1,liver,1-048 (1).jpg,liver
1931,/home/alex/GitLabProjects/research/nii_test/liver/1-048 (2).jpg,0,liver,1-048 (2).jpg,disease_liver
1932,/home/alex/GitLabProjects/research/nii_test/liver/1-048 (3).jpg,0,liver,1-048 (3).jpg,disease_liver
1933,/home/alex/GitLabProjects/research/nii_test/liver/1-048.jpg,1,liver,1-048.jpg,liver
1934,/home/alex/GitLabProjects/research/nii_test/liver/1-049 (1).jpg,0,liver,1-049 (1).jpg,disease_liver
1935,/home/alex/GitLabProjects/research/nii_test/liver/1-049 (2).jpg,0,liver,1-049 (2).jpg,disease_liver
1936,/home/alex/GitLabProjects/research/nii_test/liver/1-049.jpg,0,liver,1-049.jpg,disease_liver
1937,/home/alex/GitLabProjects/research/nii_test/liver/1-05 (1).jpg,1,liver,1-05 (1).jpg,liver
1938,/home/alex/GitLabProjects/research/nii_test/liver/1-05 (2).jpg,2,liver,1-05 (2).jpg,no_liver
1939,/home/alex/GitLabProjects/research/nii_test/liver/1-05.jpg,1,liver,1-05.jpg,liver
1940,/home/alex/GitLabProjects/research/nii_test/liver/1-050 (1).jpg,0,liver,1-050 (1).jpg,disease_liver
1941,/home/alex/GitLabProjects/research/nii_test/liver/1-050 (2).jpg,1,liver,1-050 (2).jpg,liver
1942,/home/alex/GitLabProjects/research/nii_test/liver/1-050.jpg,0,liver,1-050.jpg,disease_liver
1943,/home/alex/GitLabProjects/research/nii_test/liver/1-051 (1).jpg,0,liver,1-051 (1).jpg,disease_liver
1944,/home/alex/GitLabProjects/research/nii_test/liver/1-051 (2).jpg,1,liver,1-051 (2).jpg,liver
1945,/home/alex/GitLabProjects/research/nii_test/liver/1-051 (3).jpg,0,liver,1-051 (3).jpg,disease_liver
1946,/home/alex/GitLabProjects/research/nii_test/liver/1-051.jpg,1,liver,1-051.jpg,liver
1947,/home/alex/GitLabProjects/research/nii_test/liver/1-052 (1).jpg,0,liver,1-052 (1).jpg,disease_liver
1948,/home/alex/GitLabProjects/research/nii_test/liver/1-052 (2).jpg,0,liver,1-052 (2).jpg,disease_liver
1949,/home/alex/GitLabProjects/research/nii_test/liver/1-052 (3).jpg,1,liver,1-052 (3).jpg,liver
1950,/home/alex/GitLabProjects/research/nii_test/liver/1-052.jpg,1,liver,1-052.jpg,liver
1951,/home/alex/GitLabProjects/research/nii_test/liver/1-053 (1).jpg,0,liver,1-053 (1).jpg,disease_liver
1952,/home/alex/GitLabProjects/research/nii_test/liver/1-053 (2).jpg,1,liver,1-053 (2).jpg,liver
1953,/home/alex/GitLabProjects/research/nii_test/liver/1-053 (3).jpg,0,liver,1-053 (3).jpg,disease_liver
1954,/home/alex/GitLabProjects/research/nii_test/liver/1-053.jpg,0,liver,1-053.jpg,disease_liver
1955,/home/alex/GitLabProjects/research/nii_test/liver/1-054 (1).jpg,0,liver,1-054 (1).jpg,disease_liver
1956,/home/alex/GitLabProjects/research/nii_test/liver/1-054 (2).jpg,1,liver,1-054 (2).jpg,liver
1957,/home/alex/GitLabProjects/research/nii_test/liver/1-054 (3).jpg,0,liver,1-054 (3).jpg,disease_liver
1958,/home/alex/GitLabProjects/research/nii_test/liver/1-054 (4).jpg,0,liver,1-054 (4).jpg,disease_liver
1959,/home/alex/GitLabProjects/research/nii_test/liver/1-054.jpg,0,liver,1-054.jpg,disease_liver
1960,/home/alex/GitLabProjects/research/nii_test/liver/1-055 (1).jpg,0,liver,1-055 (1).jpg,disease_liver
1961,/home/alex/GitLabProjects/research/nii_test/liver/1-055 (2).jpg,0,liver,1-055 (2).jpg,disease_liver
1962,/home/alex/GitLabProjects/research/nii_test/liver/1-055 (3).jpg,1,liver,1-055 (3).jpg,liver
1963,/home/alex/GitLabProjects/research/nii_test/liver/1-055 (4).jpg,0,liver,1-055 (4).jpg,disease_liver
1964,/home/alex/GitLabProjects/research/nii_test/liver/1-055.jpg,1,liver,1-055.jpg,liver
1965,/home/alex/GitLabProjects/research/nii_test/liver/1-056 (1).jpg,0,liver,1-056 (1).jpg,disease_liver
1966,/home/alex/GitLabProjects/research/nii_test/liver/1-056 (2).jpg,0,liver,1-056 (2).jpg,disease_liver
1967,/home/alex/GitLabProjects/research/nii_test/liver/1-056 (3).jpg,0,liver,1-056 (3).jpg,disease_liver
1968,/home/alex/GitLabProjects/research/nii_test/liver/1-056.jpg,1,liver,1-056.jpg,liver
1969,/home/alex/GitLabProjects/research/nii_test/liver/1-057 (1).jpg,0,liver,1-057 (1).jpg,disease_liver
1970,/home/alex/GitLabProjects/research/nii_test/liver/1-057 (2).jpg,1,liver,1-057 (2).jpg,liver
1971,/home/alex/GitLabProjects/research/nii_test/liver/1-057 (3).jpg,0,liver,1-057 (3).jpg,disease_liver
1972,/home/alex/GitLabProjects/research/nii_test/liver/1-057 (4).jpg,0,liver,1-057 (4).jpg,disease_liver
1973,/home/alex/GitLabProjects/research/nii_test/liver/1-057 (5).jpg,0,liver,1-057 (5).jpg,disease_liver
1974,/home/alex/GitLabProjects/research/nii_test/liver/1-057.jpg,1,liver,1-057.jpg,liver
1975,/home/alex/GitLabProjects/research/nii_test/liver/1-058 (1).jpg,0,liver,1-058 (1).jpg,disease_liver
1976,/home/alex/GitLabProjects/research/nii_test/liver/1-058 (2).jpg,0,liver,1-058 (2).jpg,disease_liver
1977,/home/alex/GitLabProjects/research/nii_test/liver/1-058 (3).jpg,1,liver,1-058 (3).jpg,liver
1978,/home/alex/GitLabProjects/research/nii_test/liver/1-058.jpg,1,liver,1-058.jpg,liver
1979,/home/alex/GitLabProjects/research/nii_test/liver/1-059 (1).jpg,0,liver,1-059 (1).jpg,disease_liver
1980,/home/alex/GitLabProjects/research/nii_test/liver/1-059 (2).jpg,0,liver,1-059 (2).jpg,disease_liver
1981,/home/alex/GitLabProjects/research/nii_test/liver/1-059.jpg,0,liver,1-059.jpg,disease_liver
1982,/home/alex/GitLabProjects/research/nii_test/liver/1-06 (1).jpg,1,liver,1-06 (1).jpg,liver
1983,/home/alex/GitLabProjects/research/nii_test/liver/1-06 (2).jpg,2,liver,1-06 (2).jpg,no_liver
1984,/home/alex/GitLabProjects/research/nii_test/liver/1-06.jpg,0,liver,1-06.jpg,disease_liver
1985,/home/alex/GitLabProjects/research/nii_test/liver/1-060 (1).jpg,0,liver,1-060 (1).jpg,disease_liver
1986,/home/alex/GitLabProjects/research/nii_test/liver/1-060 (2).jpg,0,liver,1-060 (2).jpg,disease_liver
1987,/home/alex/GitLabProjects/research/nii_test/liver/1-060.jpg,0,liver,1-060.jpg,disease_liver
1988,/home/alex/GitLabProjects/research/nii_test/liver/1-061 (1).jpg,0,liver,1-061 (1).jpg,disease_liver
1989,/home/alex/GitLabProjects/research/nii_test/liver/1-061 (2).jpg,0,liver,1-061 (2).jpg,disease_liver
1990,/home/alex/GitLabProjects/research/nii_test/liver/1-061 (3).jpg,0,liver,1-061 (3).jpg,disease_liver
1991,/home/alex/GitLabProjects/research/nii_test/liver/1-061.jpg,1,liver,1-061.jpg,liver
1992,/home/alex/GitLabProjects/research/nii_test/liver/1-062 (1).jpg,0,liver,1-062 (1).jpg,disease_liver
1993,/home/alex/GitLabProjects/research/nii_test/liver/1-062 (2).jpg,0,liver,1-062 (2).jpg,disease_liver
1994,/home/alex/GitLabProjects/research/nii_test/liver/1-062 (3).jpg,1,liver,1-062 (3).jpg,liver
1995,/home/alex/GitLabProjects/research/nii_test/liver/1-062 (4).jpg,0,liver,1-062 (4).jpg,disease_liver
1996,/home/alex/GitLabProjects/research/nii_test/liver/1-062.jpg,1,liver,1-062.jpg,liver
1997,/home/alex/GitLabProjects/research/nii_test/liver/1-063 (1).jpg,0,liver,1-063 (1).jpg,disease_liver
1998,/home/alex/GitLabProjects/research/nii_test/liver/1-063 (2).jpg,0,liver,1-063 (2).jpg,disease_liver
1999,/home/alex/GitLabProjects/research/nii_test/liver/1-063.jpg,1,liver,1-063.jpg,liver
2000,/home/alex/GitLabProjects/research/nii_test/liver/1-064 (1).jpg,0,liver,1-064 (1).jpg,disease_liver
2001,/home/alex/GitLabProjects/research/nii_test/liver/1-064 (2).jpg,0,liver,1-064 (2).jpg,disease_liver
2002,/home/alex/GitLabProjects/research/nii_test/liver/1-064 (3).jpg,0,liver,1-064 (3).jpg,disease_liver
2003,/home/alex/GitLabProjects/research/nii_test/liver/1-064.jpg,0,liver,1-064.jpg,disease_liver
2004,/home/alex/GitLabProjects/research/nii_test/liver/1-065 (1).jpg,0,liver,1-065 (1).jpg,disease_liver
2005,/home/alex/GitLabProjects/research/nii_test/liver/1-065 (2).jpg,0,liver,1-065 (2).jpg,disease_liver
2006,/home/alex/GitLabProjects/research/nii_test/liver/1-065 (3).jpg,0,liver,1-065 (3).jpg,disease_liver
2007,/home/alex/GitLabProjects/research/nii_test/liver/1-065.jpg,0,liver,1-065.jpg,disease_liver
2008,/home/alex/GitLabProjects/research/nii_test/liver/1-066 (1).jpg,0,liver,1-066 (1).jpg,disease_liver
2009,/home/alex/GitLabProjects/research/nii_test/liver/1-066 (2).jpg,0,liver,1-066 (2).jpg,disease_liver
2010,/home/alex/GitLabProjects/research/nii_test/liver/1-066 (3).jpg,0,liver,1-066 (3).jpg,disease_liver
2011,/home/alex/GitLabProjects/research/nii_test/liver/1-066.jpg,0,liver,1-066.jpg,disease_liver
2012,/home/alex/GitLabProjects/research/nii_test/liver/1-067 (1).jpg,0,liver,1-067 (1).jpg,disease_liver
2013,/home/alex/GitLabProjects/research/nii_test/liver/1-067 (2).jpg,0,liver,1-067 (2).jpg,disease_liver
2014,/home/alex/GitLabProjects/research/nii_test/liver/1-067 (3).jpg,0,liver,1-067 (3).jpg,disease_liver
2015,/home/alex/GitLabProjects/research/nii_test/liver/1-067 (4).jpg,0,liver,1-067 (4).jpg,disease_liver
2016,/home/alex/GitLabProjects/research/nii_test/liver/1-067.jpg,1,liver,1-067.jpg,liver
2017,/home/alex/GitLabProjects/research/nii_test/liver/1-068 (1).jpg,0,liver,1-068 (1).jpg,disease_liver
2018,/home/alex/GitLabProjects/research/nii_test/liver/1-068 (2).jpg,0,liver,1-068 (2).jpg,disease_liver
2019,/home/alex/GitLabProjects/research/nii_test/liver/1-068 (3).jpg,0,liver,1-068 (3).jpg,disease_liver
2020,/home/alex/GitLabProjects/research/nii_test/liver/1-068 (4).jpg,0,liver,1-068 (4).jpg,disease_liver
2021,/home/alex/GitLabProjects/research/nii_test/liver/1-068.jpg,1,liver,1-068.jpg,liver
2022,/home/alex/GitLabProjects/research/nii_test/liver/1-069 (1).jpg,0,liver,1-069 (1).jpg,disease_liver
2023,/home/alex/GitLabProjects/research/nii_test/liver/1-069 (2).jpg,0,liver,1-069 (2).jpg,disease_liver
2024,/home/alex/GitLabProjects/research/nii_test/liver/1-069 (3).jpg,0,liver,1-069 (3).jpg,disease_liver
2025,/home/alex/GitLabProjects/research/nii_test/liver/1-069 (4).jpg,0,liver,1-069 (4).jpg,disease_liver
2026,/home/alex/GitLabProjects/research/nii_test/liver/1-069.jpg,2,liver,1-069.jpg,no_liver
2027,/home/alex/GitLabProjects/research/nii_test/liver/1-07 (1).jpg,1,liver,1-07 (1).jpg,liver
2028,/home/alex/GitLabProjects/research/nii_test/liver/1-07 (2).jpg,0,liver,1-07 (2).jpg,disease_liver
2029,/home/alex/GitLabProjects/research/nii_test/liver/1-07 (3).jpg,0,liver,1-07 (3).jpg,disease_liver
2030,/home/alex/GitLabProjects/research/nii_test/liver/1-07.jpg,2,liver,1-07.jpg,no_liver
2031,/home/alex/GitLabProjects/research/nii_test/liver/1-070 (1).jpg,0,liver,1-070 (1).jpg,disease_liver
2032,/home/alex/GitLabProjects/research/nii_test/liver/1-070 (2).jpg,0,liver,1-070 (2).jpg,disease_liver
2033,/home/alex/GitLabProjects/research/nii_test/liver/1-070 (3).jpg,0,liver,1-070 (3).jpg,disease_liver
2034,/home/alex/GitLabProjects/research/nii_test/liver/1-070 (4).jpg,0,liver,1-070 (4).jpg,disease_liver
2035,/home/alex/GitLabProjects/research/nii_test/liver/1-070 (5).jpg,0,liver,1-070 (5).jpg,disease_liver
2036,/home/alex/GitLabProjects/research/nii_test/liver/1-070.jpg,2,liver,1-070.jpg,no_liver
2037,/home/alex/GitLabProjects/research/nii_test/liver/1-071 (1).jpg,0,liver,1-071 (1).jpg,disease_liver
2038,/home/alex/GitLabProjects/research/nii_test/liver/1-071 (2).jpg,0,liver,1-071 (2).jpg,disease_liver
2039,/home/alex/GitLabProjects/research/nii_test/liver/1-071 (3).jpg,0,liver,1-071 (3).jpg,disease_liver
2040,/home/alex/GitLabProjects/research/nii_test/liver/1-071 (4).jpg,0,liver,1-071 (4).jpg,disease_liver
2041,/home/alex/GitLabProjects/research/nii_test/liver/1-071 (5).jpg,0,liver,1-071 (5).jpg,disease_liver
2042,/home/alex/GitLabProjects/research/nii_test/liver/1-071.jpg,0,liver,1-071.jpg,disease_liver
2043,/home/alex/GitLabProjects/research/nii_test/liver/1-072 (1).jpg,0,liver,1-072 (1).jpg,disease_liver
2044,/home/alex/GitLabProjects/research/nii_test/liver/1-072 (2).jpg,0,liver,1-072 (2).jpg,disease_liver
2045,/home/alex/GitLabProjects/research/nii_test/liver/1-072 (3).jpg,0,liver,1-072 (3).jpg,disease_liver
2046,/home/alex/GitLabProjects/research/nii_test/liver/1-072 (4).jpg,0,liver,1-072 (4).jpg,disease_liver
2047,/home/alex/GitLabProjects/research/nii_test/liver/1-072 (5).jpg,0,liver,1-072 (5).jpg,disease_liver
2048,/home/alex/GitLabProjects/research/nii_test/liver/1-072.jpg,0,liver,1-072.jpg,disease_liver
2049,/home/alex/GitLabProjects/research/nii_test/liver/1-073 (1).jpg,0,liver,1-073 (1).jpg,disease_liver
2050,/home/alex/GitLabProjects/research/nii_test/liver/1-073 (2).jpg,0,liver,1-073 (2).jpg,disease_liver
2051,/home/alex/GitLabProjects/research/nii_test/liver/1-073 (3).jpg,1,liver,1-073 (3).jpg,liver
2052,/home/alex/GitLabProjects/research/nii_test/liver/1-073 (4).jpg,0,liver,1-073 (4).jpg,disease_liver
2053,/home/alex/GitLabProjects/research/nii_test/liver/1-073 (5).jpg,0,liver,1-073 (5).jpg,disease_liver
2054,/home/alex/GitLabProjects/research/nii_test/liver/1-073.jpg,0,liver,1-073.jpg,disease_liver
2055,/home/alex/GitLabProjects/research/nii_test/liver/1-074 (1).jpg,0,liver,1-074 (1).jpg,disease_liver
2056,/home/alex/GitLabProjects/research/nii_test/liver/1-074 (2).jpg,0,liver,1-074 (2).jpg,disease_liver
2057,/home/alex/GitLabProjects/research/nii_test/liver/1-074 (3).jpg,1,liver,1-074 (3).jpg,liver
2058,/home/alex/GitLabProjects/research/nii_test/liver/1-074 (4).jpg,1,liver,1-074 (4).jpg,liver
2059,/home/alex/GitLabProjects/research/nii_test/liver/1-074 (5).jpg,1,liver,1-074 (5).jpg,liver
2060,/home/alex/GitLabProjects/research/nii_test/liver/1-074.jpg,0,liver,1-074.jpg,disease_liver
2061,/home/alex/GitLabProjects/research/nii_test/liver/1-075 (1).jpg,0,liver,1-075 (1).jpg,disease_liver
2062,/home/alex/GitLabProjects/research/nii_test/liver/1-075 (2).jpg,0,liver,1-075 (2).jpg,disease_liver
2063,/home/alex/GitLabProjects/research/nii_test/liver/1-075 (3).jpg,2,liver,1-075 (3).jpg,no_liver
2064,/home/alex/GitLabProjects/research/nii_test/liver/1-075 (4).jpg,0,liver,1-075 (4).jpg,disease_liver
2065,/home/alex/GitLabProjects/research/nii_test/liver/1-075 (5).jpg,0,liver,1-075 (5).jpg,disease_liver
2066,/home/alex/GitLabProjects/research/nii_test/liver/1-075.jpg,0,liver,1-075.jpg,disease_liver
2067,/home/alex/GitLabProjects/research/nii_test/liver/1-076 (1).jpg,0,liver,1-076 (1).jpg,disease_liver
2068,/home/alex/GitLabProjects/research/nii_test/liver/1-076 (2).jpg,0,liver,1-076 (2).jpg,disease_liver
2069,/home/alex/GitLabProjects/research/nii_test/liver/1-076 (3).jpg,1,liver,1-076 (3).jpg,liver
2070,/home/alex/GitLabProjects/research/nii_test/liver/1-076 (4).jpg,1,liver,1-076 (4).jpg,liver
2071,/home/alex/GitLabProjects/research/nii_test/liver/1-076 (5).jpg,1,liver,1-076 (5).jpg,liver
2072,/home/alex/GitLabProjects/research/nii_test/liver/1-076.jpg,0,liver,1-076.jpg,disease_liver
2073,/home/alex/GitLabProjects/research/nii_test/liver/1-077 (1).jpg,0,liver,1-077 (1).jpg,disease_liver
2074,/home/alex/GitLabProjects/research/nii_test/liver/1-077 (2).jpg,0,liver,1-077 (2).jpg,disease_liver
2075,/home/alex/GitLabProjects/research/nii_test/liver/1-077 (3).jpg,1,liver,1-077 (3).jpg,liver
2076,/home/alex/GitLabProjects/research/nii_test/liver/1-077 (4).jpg,1,liver,1-077 (4).jpg,liver
2077,/home/alex/GitLabProjects/research/nii_test/liver/1-077.jpg,1,liver,1-077.jpg,liver
2078,/home/alex/GitLabProjects/research/nii_test/liver/1-078 (1).jpg,1,liver,1-078 (1).jpg,liver
2079,/home/alex/GitLabProjects/research/nii_test/liver/1-078 (2).jpg,0,liver,1-078 (2).jpg,disease_liver
2080,/home/alex/GitLabProjects/research/nii_test/liver/1-078 (3).jpg,0,liver,1-078 (3).jpg,disease_liver
2081,/home/alex/GitLabProjects/research/nii_test/liver/1-078 (4).jpg,1,liver,1-078 (4).jpg,liver
2082,/home/alex/GitLabProjects/research/nii_test/liver/1-078.jpg,2,liver,1-078.jpg,no_liver
2083,/home/alex/GitLabProjects/research/nii_test/liver/1-079 (1).jpg,0,liver,1-079 (1).jpg,disease_liver
2084,/home/alex/GitLabProjects/research/nii_test/liver/1-079 (2).jpg,0,liver,1-079 (2).jpg,disease_liver
2085,/home/alex/GitLabProjects/research/nii_test/liver/1-079 (3).jpg,0,liver,1-079 (3).jpg,disease_liver
2086,/home/alex/GitLabProjects/research/nii_test/liver/1-079 (4).jpg,0,liver,1-079 (4).jpg,disease_liver
2087,/home/alex/GitLabProjects/research/nii_test/liver/1-079 (5).jpg,1,liver,1-079 (5).jpg,liver
2088,/home/alex/GitLabProjects/research/nii_test/liver/1-079 (6).jpg,0,liver,1-079 (6).jpg,disease_liver
2089,/home/alex/GitLabProjects/research/nii_test/liver/1-079.jpg,2,liver,1-079.jpg,no_liver
2090,/home/alex/GitLabProjects/research/nii_test/liver/1-08 (1).jpg,1,liver,1-08 (1).jpg,liver
2091,/home/alex/GitLabProjects/research/nii_test/liver/1-08 (2).jpg,1,liver,1-08 (2).jpg,liver
2092,/home/alex/GitLabProjects/research/nii_test/liver/1-08 (3).jpg,1,liver,1-08 (3).jpg,liver
2093,/home/alex/GitLabProjects/research/nii_test/liver/1-08 (4).jpg,0,liver,1-08 (4).jpg,disease_liver
2094,/home/alex/GitLabProjects/research/nii_test/liver/1-08.jpg,2,liver,1-08.jpg,no_liver
2095,/home/alex/GitLabProjects/research/nii_test/liver/1-080 (1).jpg,0,liver,1-080 (1).jpg,disease_liver
2096,/home/alex/GitLabProjects/research/nii_test/liver/1-080 (2).jpg,0,liver,1-080 (2).jpg,disease_liver
2097,/home/alex/GitLabProjects/research/nii_test/liver/1-080 (3).jpg,1,liver,1-080 (3).jpg,liver
2098,/home/alex/GitLabProjects/research/nii_test/liver/1-080 (4).jpg,0,liver,1-080 (4).jpg,disease_liver
2099,/home/alex/GitLabProjects/research/nii_test/liver/1-080 (5).jpg,1,liver,1-080 (5).jpg,liver
2100,/home/alex/GitLabProjects/research/nii_test/liver/1-080 (6).jpg,0,liver,1-080 (6).jpg,disease_liver
2101,/home/alex/GitLabProjects/research/nii_test/liver/1-080 (7).jpg,2,liver,1-080 (7).jpg,no_liver
2102,/home/alex/GitLabProjects/research/nii_test/liver/1-080.jpg,2,liver,1-080.jpg,no_liver
2103,/home/alex/GitLabProjects/research/nii_test/liver/1-081 (1).jpg,0,liver,1-081 (1).jpg,disease_liver
2104,/home/alex/GitLabProjects/research/nii_test/liver/1-081 (2).jpg,0,liver,1-081 (2).jpg,disease_liver
2105,/home/alex/GitLabProjects/research/nii_test/liver/1-081 (3).jpg,1,liver,1-081 (3).jpg,liver
2106,/home/alex/GitLabProjects/research/nii_test/liver/1-081 (4).jpg,1,liver,1-081 (4).jpg,liver
2107,/home/alex/GitLabProjects/research/nii_test/liver/1-081 (5).jpg,1,liver,1-081 (5).jpg,liver
2108,/home/alex/GitLabProjects/research/nii_test/liver/1-081.jpg,1,liver,1-081.jpg,liver
2109,/home/alex/GitLabProjects/research/nii_test/liver/1-082 (1).jpg,0,liver,1-082 (1).jpg,disease_liver
2110,/home/alex/GitLabProjects/research/nii_test/liver/1-082 (2).jpg,0,liver,1-082 (2).jpg,disease_liver
2111,/home/alex/GitLabProjects/research/nii_test/liver/1-082 (3).jpg,1,liver,1-082 (3).jpg,liver
2112,/home/alex/GitLabProjects/research/nii_test/liver/1-082 (4).jpg,1,liver,1-082 (4).jpg,liver
2113,/home/alex/GitLabProjects/research/nii_test/liver/1-082 (5).jpg,1,liver,1-082 (5).jpg,liver
